415,2018-0140,1,2018-12-22,8,Julieta Lanteri 1400,Calle,Lanteri Julieta,Sd,Lanteri Julieta 1400,comuna 1,Point (109469.86887005 101709.86665960),-58.3600465,-34.61381341,Auto-Auto,Auto
416,2018-0141,1,2018-12-22,17,Maza Y Av. Independencia,Avenida,Maza,Independencia Av.,Maza E Independencia Av.,comuna 5,Point (104420.68512694 100931.98574919),-58.41509546,-34.62085945,Peaton-Moto,Moto
417,2018-0142,1,2018-12-25,13,"Paz, Gral. Av. 5172",Gral Paz,"Paz, Gral. Av.",Sd,"Paz, Gral. Av. 5172",comuna 12,Point (95716.93710226 106295.47905158),-58.50997604,-34.57251072,Cargas-Pasajeros,Pasajeros
418,2018-0143,1,2018-12-29,5,"Olivera Av. Y Alberdi, Juan Bautista Av.",Avenida,Olivera Av.,"Alberdi, Juan Bautista Av.","Olivera Av. Y Alberdi, Juan Bautista Av.",comuna 10,Point (97912.79273192 98756.38729095),-58.48606475,-34.64047818,Moto-Auto,Auto
419,2019-0001,1,2019-01-08,8,"Castillo, Ramon S., Pres. Av. Y Calle 12",Avenida,"Castillo, Ramon S., Pres. Av.",Calle 12 (No Oficial),"Castillo, Ramon S., Pres. Av. Y Calle 12 (No Oficial)",comuna 2,Point (107160.34141948 105678.38284277),-58.38526125,-34.5780581,Moto-Cargas,Cargas
420,2019-0002,1,2019-01-09,4,"Castañares Av. Y Moreno, Perito Av.",Avenida,Casta?Ares Av.,"Moreno, Perito Av.","Castaã‘Ares Av. Y Moreno, Perito Av.",comuna 7,Point (100794.20933352 97609.18063839),-58.45463662,-34.65082149,Auto-Cargas,Cargas
421,2019-0003,1,2019-01-12,8,San Martin Av. Y Terrada,Avenida,San Martin Av.,Terrada,San Martin Av. Y Terrada,comuna 15,Point (97439.07314838 103559.40773606),-58.49121672,-34.59718073,Moto-Auto,Auto
422,2019-0004,1,2019-01-14,19,"Peron, Eva Av. Y Medina",Avenida,"Peron, Eva Av.",Medina,"Peron, Eva Av. Y Medina",comuna 9,Point (99087.21233087 97384.56622913),-58.47325712,-34.65284605,Auto-Pasajeros,Pasajeros
423,2019-0005,1,2019-01-19,12,"Justo, Juan B. Av. Y Alvarez Jonte Av.",Avenida,"Justo, Juan B. Av.",Alvarez Jonte Av.,"Justo, Juan B. Av. Y Alvarez Jonte Av.",comuna 10,Point (94701.87719386 99493.36109269),-58.52108101,-34.63382309,Moto-Cargas,Cargas
424,2019-0006,1,2019-01-23,5,"Obligado Rafael, Av. Costanera 4650",Avenida,"Obligado Rafael, Av.Costanera",Sd,"Obligado Rafael, Av.Costanera 4650",comuna 14,Point (104292.73762877 108227.37900690),-58.41652702,-34.55509606,Peaton-Auto,Auto
425,2019-0007,1,2019-01-26,19,"Mitre, Bartolome Y Yatay",Calle,"Mitre, Bartolome",Yatay,"Mitre, Bartolome Y Yatay",comuna 5,Point (103153.61467028 102057.67908768),-58.42891604,-34.6107166,Moto-Auto,Auto
426,2019-0008,1,2019-01-30,22,"Paz, Gral. Av. 16080",Gral Paz,"Paz, Gral. Av.",Sd,"Paz, Gral. Av. 16080",comuna 8,Point (98650.97430792 93088.91481914),-58.47802293,-34.69156793,Multiple,Multiple
427,2019-0009,1,2019-01-31,14,Chacabuco Y San Juan Av.,Avenida,Chacabuco,San Juan Av.,Chacabuco Y San Juan Av.,comuna 1,Point (108038.17400278 100802.81492813),-58.37564821,-34.62200207,Moto-Auto,Auto
428,2019-0010,2,2019-02-02,7,Del Libertador Av. 4100,Avenida,Del Libertador Av.,Sd,Del Libertador Av. 4100,comuna 14,Point (103359.87920798 106617.17056502),-58.42668489,-34.56961468,Peaton-Auto,Auto
429,2019-0011,1,2019-02-10,1,"Paz, Gral. Av. Y Alberdi, Juan Bautista Av.",Gral Paz,"Paz, Gral. Av.","Alberdi, Juan Bautista Av.","Paz, Gral. Av. Y Alberdi, Juan Bautista Av.",comuna 9,Point (94949.53051500 96309.49139706),-58.5183993,-34.66252488,Peaton-Auto,Auto
430,2019-0012,1,2019-02-17,3,"Castañares Av. Y Gordillo, Timoteo",Avenida,Casta?Ares Av.,"Gordillo, Timoteo","Castaã‘Ares Av. Y Gordillo, Timoteo",comuna 8,Point (98072.98959434 94742.80804806),-58.48432691,-34.67665828,Moto-Auto,Auto
431,2019-0013,1,2019-02-20,7,Salvigny Y Mom,Calle,Salvigny,Mom,Salvigny Y Mom,comuna 7,Point (102701.07793891 98301.55899449),-58.4338383,-34.64457699,Peaton-Auto,Auto
432,2019-0014,1,2019-02-20,17,"Lamarca, Emilio 5402",Calle,"Lamarca, Emilio",Sd,"Lamarca, Emilio 5402",comuna 11,Point (95105.42229190 104734.49416290),-58.51664939,-34.58657938,Moto-Objeto Fijo,Objeto Fijo
433,2019-0015,1,2019-02-23,6,San Martin Av. 5638,Avenida,San Martin Av.,Sd,San Martin Av. 5638,comuna 11,Point (96988.34526261 103575.43345979),-58.49613012,-34.59703502,Auto-Objeto Fijo,Objeto Fijo
434,2019-0016,1,2019-02-24,2,"Carrillo, Ramon, Dr. Y Finochietto Enrique Dr.",Calle,"Carrillo, Ramon, Dr.",Finochietto Enrique Dr.,"Carrillo, Ramon, Dr. Y Finochietto Enrique Dr.",comuna 4,Point (107350.48403234 99520.90259673),-58.38313603,-34.63356284,Moto-Pasajeros,Pasajeros
435,2019-0017,1,2019-03-03,7,Mexico Y Pichincha,Calle,Mexico,Pichincha,Mexico Y Pichincha,comuna 3,Point (105883.57359899 101434.40486977),-58.39914719,-34.61632317,Auto-Pasajeros,Pasajeros
436,2019-0018,1,2019-03-03,23,"Cantilo, Int. Y Udaondo, Guillermo Av.",Autopista,"Cantilo, Int.","Udaondo, Guillermo Av.","Cantilo, Int. Y Udaondo, Guillermo Av.",comuna 13,Point (101287.58627255 109848.96522762),-58.44927253,-34.54048625,Peaton-Auto,Auto
437,2019-0019,1,2019-03-06,12,Del Libertador Av. 6326,Avenida,Del Libertador Av.,Sd,Del Libertador Av. 6326,comuna 13,Point (101175.50098927 108378.70762331),-58.45049163,-34.55374003,Moto-Auto,Auto
438,2019-0020,1,2019-03-07,21,Chiclana Av. 3444,Avenida,Chiclana Av.,Sd,Chiclana Av. 3444,comuna 5,Point (104622.17042668 99282.25347815),-58.41288952,-34.63572989,Moto-Auto,Auto
439,2019-0021,1,2019-03-15,22,Boyaca Av. Y Yerbal,Avenida,Boyaca Av.,Yerbal,Boyaca Av. Y Yerbal,comuna 7,Point (100537.72694403 100405.74808196),-58.45743597,-34.62561234,Moto-Auto,Auto
440,2019-0022,1,2019-03-15,0,Entre Rios Av. Bajo Puente Autopista (1260 Aprox),Avenida,Entre Rios Av.,Sd,Entre Rios Av. 1260,comuna 1,Point (106608.39392805 100635.27735528),-58.39123782,-34.62352245,Auto-Sd,Sd
441,2019-0023,1,2019-03-16,8,"Paz, Gral. Av. Y Jacques, Amadeo",Gral Paz,"Paz, Gral. Av.","Jacques, Amadeo","Paz, Gral. Av. Y Jacques, Amadeo",comuna 9,Point (93955.07404645 99209.29091025),-58.52922765,-34.63637963,Auto-Objeto Fijo,Objeto Fijo
442,2019-0024,1,2019-03-19,7,Antartida Argentina Av. 1325,Avenida,Antartida Argentina Av.,Sd,Antartida Argentina Av. 1325,comuna 1,Point (108368.93688513 104860.74716674),-58.37208118,-34.58541957,Moto-Cargas,Cargas
443,2019-0025,1,2019-03-22,13,"Mitre, Bartolome Y Sanchez De Bustamante",Calle,"Mitre, Bartolome",Sanchez De Bustamante,"Mitre, Bartolome Y Sanchez De Bustamante",comuna 5,Point (104468.07400702 102205.91009215),-58.41458534,-34.60937557,Peaton-Auto,Auto
444,2019-0026,1,2019-03-28,7,"Fernandez De La Cruz, F. , Gral. Av. Y Larrazabal",Avenida,"Fernandez De La Cruz, F., Gral. Av.","Paz, Gral. Av.","Fernandez De La Cruz, F., Gral. Av. Y Paz, Gral. Av.",comuna 8,Point (98491.08733048 93092.87943671),-58.47976785,-34.69153196,Peaton-Pasajeros,Pasajeros
445,2019-0027,1,2019-03-28,11,Santa Fe Av. Y Azcuenaga,Avenida,Santa Fe Av.,Azcuenaga,Santa Fe Av. Y Azcuenaga,comuna 2,Point (105815.73438780 103786.90549585),-58.39990285,-34.59511714,Multiple,Multiple
446,2019-0028,1,2019-04-06,9,"Justo, Juan B. Av. Y Oroño, Nicasio",Avenida,"Justo, Juan B. Av.","Oro?O, Nicasio","Justo, Juan B. Av. Y Oroã‘O, Nicasio",comuna 11,Point (100255.56175905 102594.14179920),-58.46051346,-34.60588536,Peaton-Pasajeros,Pasajeros
447,2019-0029,1,2019-04-07,10,"Fernandez De La Cruz, F. , Gral. Av. Y Lacarra Av.",Avenida,"Fernandez De La Cruz, F., Gral. Av.","Paz, Gral. Av.","Fernandez De La Cruz, F., Gral. Av. Y Paz, Gral. Av.",comuna 8,Point (98491.08733048 93092.87943671),-58.47976785,-34.69153196,Moto-Objeto Fijo,Objeto Fijo
448,2019-0030,1,2019-04-09,16,"Alvarez, Donato, Tte. Gral. Y Yerbal",Calle,"Alvarez, Donato, Tte. Gral.",Yerbal,"Alvarez, Donato, Tte. Gral. Y Yerbal",comuna 7,Point (100800.05107565 100531.46552448),-58.45457546,-34.62447891,Moto-Cargas,Cargas
449,2019-0031,1,2019-04-12,19,"Cordoba Av. Y Madero, Eduardo Av.",Avenida,Cordoba Av.,"Madero, Eduardo Av.","Cordoba Av. Y Madero, Eduardo Av.",comuna 1,Point (108602.89777103 103429.39485413),-58.36951669,-34.59832047,Bicicleta-Cargas,Cargas
450,2019-0032,1,2019-04-16,11,"Camarones Y Alvarez, Donato, Tte. Gral. Av.",Avenida,Camarones,"Alvarez, Donato, Tte. Gral. Av.","Camarones Y Alvarez, Donato, Tte. Gral. Av.",comuna 11,Point (99921.70768730 102754.71427746),-58.46415322,-34.6044379,Peaton-Auto,Auto
451,2019-0033,1,2019-04-18,1,"Autopista 25 De Mayo Y Huergo, Ing. Av.",Autopista,Autopista 25 De Mayo,"Huergo, Ing. Av.","Autopista 25 De Mayo Y Huergo, Ing. Av.",comuna 1,Point (108916.48040002 100856.88142642),-58.36607137,-34.62150748,Moto-Sd,Sd
452,2019-0034,1,2019-04-21,9,"Moreno, Perito Av. 3050",Avenida,"Moreno, Perito Av.",Sd,"Moreno, Perito Av. 3050",comuna 7,Point (100726.63402530 97597.06610219),-58.45537373,-34.65093074,Moto-Objeto Fijo,Objeto Fijo
453,2019-0035,1,2019-04-23,14,Suipacha 665,Calle,Suipacha,Sd,Suipacha 665,comuna 1,Point (107693.66022765 103185.01912141),-58.37942637,-34.60053054,Peaton-Bicicleta,Bicicleta
454,2019-0036,1,2019-04-26,22,Riglos Y Formosa,Calle,Riglos,Formosa,Riglos Y Formosa,comuna 6,Point (102429.80070706 100864.42075191),-58.4368044,-34.62147504,Moto-Auto,Auto
455,2019-0037,1,2019-05-01,23,La Rioja E Independencia Av.,Avenida,La Rioja,Independencia Av.,La Rioja E Independencia Av.,comuna 3,Point (105091.36704114 101058.15092586),-58.40778291,-34.61971907,Moto-Auto,Auto
456,2019-0038,1,2019-05-04,14,"Udaondo, Guillermo Av. Y Figueroa Alcorta, Pres. Av.",Avenida,"Udaondo, Guillermo Av.","Figueroa Alcorta, Pres. Av.","Udaondo, Guillermo Av. Y Figueroa Alcorta, Pres. Av.",comuna 13,Point (101025.65409402 109205.71453455),-58.45212523,-34.54628513,Peaton-Moto,Moto
457,2019-0039,1,2019-05-09,3,San Pedrito Av. Y Directorio Av.,Avenida,San Pedrito Av.,Directorio Av.,San Pedrito Av. Y Directorio Av.,comuna 7,Point (99615.63172945 99306.93173343),-58.46749188,-34.63551751,Moto-Auto,Auto
458,2019-0040,1,2019-05-09,12,Puan Y Santander,Calle,Puan,Santander,Puan Y Santander,comuna 7,Point (101894.68493124 99164.78448252),-58.4426358,-34.63679732,Moto-Sd,Sd
459,2019-0041,1,2019-05-11,20,"Alberdi, Juan Bautista Av. Y Andalgala",Avenida,"Alberdi, Juan Bautista Av.",Andalgala,"Alberdi, Juan Bautista Av. Y Andalgala",comuna 9,Point (95590.61347415 96760.29404728),-58.51140289,-34.65846419,Multiple,Multiple
460,2019-0042,1,2019-05-14,15,Lima Y Constitucion,Calle,Lima,Constitucion,Lima Y Constitucion,comuna 1,Point (107444.95821447 100509.15466740),-58.38211431,-34.62465368,Peaton-Pasajeros,Pasajeros
461,2019-0043,1,2019-05-21,9,"Cordoba Av. Y Madero, Eduardo Av.",Avenida,Cordoba Av.,"Madero, Eduardo Av.","Cordoba Av. Y Madero, Eduardo Av.",comuna 1,Point (108602.89777103 103429.39485413),-58.36951669,-34.59832047,Bicicleta-Cargas,Cargas
462,2019-0044,1,2019-05-27,12,Boedo Av. 650,Avenida,Boedo Av.,Sd,Boedo Av. 650,comuna 5,Point (104305.46011381 100986.83752228),-58.41635217,-34.62036547,Peaton-Moto,Moto
463,2019-0045,1,2019-06-03,7,Del Libertador Av. Y Republica De La India,Avenida,Del Libertador Av.,Republica De La India,Del Libertador Av. Y Republica De La India,comuna 14,Point (104600.49945984 105930.85721602),-58.41316147,-34.57579669,Moto-Cargas,Cargas
464,2019-0046,1,2019-06-04,9,Gral Paz Y Cabildo,Gral Paz,"Paz, Gral. Av.",Cabildo Av.,"Paz, Gral. Av. Y Cabildo Av.",comuna 13,Point (98817.74986778 110096.31367495),-58.47617802,-34.53825652,Moto-Auto,Auto
465,2019-0047,1,2019-06-06,10,Caseros Av. 1700,Avenida,Caseros Av.,Sd,Caseros Av. 1700,comuna 4,Point (107049.58656184 99550.26208324),-58.38641783,-34.63330028,Peaton-Cargas,Cargas
466,2019-0048,1,2019-06-07,7,Avellaneda Av. 1548,Avenida,Avellaneda Av.,Sd,Avellaneda Av. 1548,comuna 6,Point (100924.23883176 100986.01051740),-58.45322169,-34.62038137,Moto-Cargas,Cargas
467,2019-0049,1,2019-06-08,9,Ciudad De La Paz Y Mendoza,Calle,Ciudad De La Paz,Mendoza,Ciudad De La Paz Y Mendoza,comuna 13,Point (100441.31384072 107499.63270409),-58.45849057,-34.56166498,Peaton-Cargas,Cargas
468,2019-0050,1,2019-06-08,23,"Salguero, Jeronimo Y Honduras Av.",Avenida,"Salguero, Jeronimo",Honduras Av.,"Salguero, Jeronimo Y Honduras Av.",comuna 14,Point (104128.51577643 103898.77571857),-58.41829559,-34.59411677,Moto-Cargas,Cargas
469,2019-0051,1,2019-06-11,10,"Filiberto, Juan De Dios Y Olavarria",Calle,"Filiberto, Juan De Dios",Olavarria,"Filiberto, Juan De Dios Y Olavarria",comuna 4,Point (109126.17010339 98991.49558123),-58.36376488,-34.63832093,Moto-Auto,Auto
470,2019-0053,1,2019-06-14,17,Asturias Av. Y Castañares Av.,Avenida,Asturias Av.,Casta?Ares Av.,Asturias Av. Y Castaã‘Ares Av.,comuna 8,Point (99896.72991309 96585.69018400),-58.46442668,-34.66004784,Auto-Auto,Auto
471,2019-0054,1,2019-06-20,3,Gandara 2976,Calle,Gandara,Sd,Gandara 2976,comuna 15,Point (98264.06251394 104989.86881414),-58.48222035,-34.58428769,Moto-Objeto Fijo,Objeto Fijo
472,2019-0055,1,2019-06-20,19,"Guevara, Trinidad Y Madero, Eduardo Av.",Avenida,"Guevara, Trinidad","Madero, Eduardo Av.","Guevara, Trinidad Y Madero, Eduardo Av.",comuna 1,Point (108724.12468316 102928.79394095),-58.36819005,-34.60283208,Moto-Pasajeros,Pasajeros
473,2019-0056,1,2019-06-29,17,Boyaca Av. 305,Avenida,Boyaca Av.,Sd,Boyaca Av. 305,comuna 7,Point (100414.85185956 100661.22751226),-58.45877601,-34.62330939,Peaton-Auto,Auto
474,2019-0057,1,2019-07-05,19,Artilleros Y La Pampa,Calle,Artilleros,La Pampa,Artilleros Y La Pampa,comuna 13,Point (101957.99726887 107949.81115534),-58.44196498,-34.55760517,Peaton-Auto,Auto
475,2019-0058,1,2019-07-10,9,Autopista Perito Moreno Altura Paso A Nivel De Irigoyen,Autopista,Autopista Perito Moreno,Sd,Autopista Perito Moreno E Irigoyen,comuna 10,Point (96064.06591151 99221.69236283),-58.50622631,-34.63627822,Moto-Pasajeros,Pasajeros
476,2019-0059,1,2019-07-13,22,15 De Noviembre De 1889 Y Santiago Del Estero,Calle,15 De Noviembre De 1889,Santiago Del Estero,15 De Noviembre De 1889 Y Santiago Del Estero,comuna 1,Point (107261.50953067 99806.16899068),-58.3841088,-34.63099197,Moto-Pasajeros,Pasajeros
477,2019-0060,1,2019-07-17,11,"Acosta, Mariano Av. Y Falcon, Ramon L., Cnel.",Avenida,"Acosta, Mariano Av.","Falcon, Ramon L.,Cnel.","Acosta, Mariano Av. Y Falcon, Ramon L.,Cnel.",comuna 10,Point (98376.49615363 99359.41534876),-58.48100602,-34.63504312,Peaton-Auto,Auto
478,2019-0061,1,2019-07-17,18,11 De Septiembre De 1888 Y Mendoza,Calle,11 De Septiembre De 1888,Mendoza,11 De Septiembre De 1888 Y Mendoza,comuna 13,Point (101036.85652575 107926.87651681),-58.45200171,-34.5578132,Peaton-Pasajeros,Pasajeros
479,2019-0062,1,2019-08-01,23,"Pino, Virrey Del Y Campos, Luis M. Av.",Avenida,"Pino, Virrey Del","Campos, Luis M. Av.","Pino, Virrey Del Y Campos, Luis M. Av.",comuna 13,Point (101714.11981913 107461.10208167),-58.44462132,-34.56201105,Peaton-Pasajeros,Pasajeros
480,2019-0063,1,2019-08-04,1,Forest Av. Y Maure,Avenida,Forest Av.,Maure,Forest Av. Y Maure,comuna 15,Point (101017.68913992 104676.11449993),-58.45220688,-34.58711712,Moto-Pasajeros,Pasajeros
481,2019-0064,1,2019-08-06,3,"Boyaca Av. Y Avellaneda Av,",Avenida,Boyaca Av.,Avellaneda Av.,Boyaca Av. Y Avellaneda Av.,comuna 7,Point (100337.26455822 100756.41076314),-58.4596221,-34.6224514,Moto-Auto,Auto
482,2019-0065,1,2019-08-08,16,Barco Centenera Del Y Tilcara,Calle,Barco Centenera Del,Tilcara,Barco Centenera Del Y Tilcara,comuna 4,Point (103996.06089673 97239.27066069),-58.4197085,-34.65414867,Peaton-Pasajeros,Pasajeros
483,2019-0066,1,2019-08-11,21,Riestra Av. Y Bolivar,Avenida,Riestra Av.,Bolivar (No Oficial),Riestra Av. Y Bolivar (No Oficial),comuna 7,Point (101964.06573044 97768.88820027),-58.44187596,-34.64938031,Peaton-Auto,Auto
484,2019-0067,1,2019-08-14,15,"Castro, Emilio 4706",Calle,"Castro, Emilio",Sd,"Castro, Emilio 4706",comuna 10,Point (97458.87181153 98502.45008355),-58.49101637,-34.64276621,Moto-Cargas,Cargas
485,2019-0068,1,2019-08-14,17,27 De Febrero Av. 5600,Avenida,27 De Febrero Av.,Sd,27 De Febrero Av. 5600,comuna 8,Point (103516.29283702 96305.80102228),-58.42493829,-34.66256502,Moto-Moto,Moto
486,2019-0069,1,2019-08-17,5,"Garay, Juan De Av. 2874",Avenida,"Garay, Juan De Av.",Sd,"Garay, Juan De Av. 2874",comuna 4,Point (105355.77079994 99994.97457130),-58.40489318,-34.62930162,Moto-Auto,Auto
487,2019-0070,1,2019-08-22,12,"Scalabrini Ortiz, Raul Av. Y Gorriti",Avenida,"Scalabrini Ortiz, Raul Av.",Gorriti,"Scalabrini Ortiz, Raul Av. Y Gorriti",comuna 14,Point (103342.29763549 104114.07863350),-58.4268668,-34.59217875,Moto-Bicicleta,Bicicleta
488,2019-0071,1,2019-08-27,11,Primera Junta Y Olivera Av.,Avenida,Primera Junta,Olivera Av.,Primera Junta Y Olivera Av.,comuna 9,Point (98504.80160700 97011.97752137),-58.479611,-34.65620398,Peaton-Cargas,Cargas
489,2019-0072,1,2019-08-28,6,"Alberdi, Juan Bautista Av. Y Azul",Avenida,"Alberdi, Juan Bautista Av.",Azul,"Alberdi, Juan Bautista Av. Y Azul",comuna 10,Point (98982.27543524 99337.43508034),-58.47439934,-34.63524207,Auto-Auto,Auto
490,2019-0073,1,2019-08-29,1,Alvarez Thomas Av. 1788,Avenida,Alvarez Thomas Av.,Sd,Alvarez Thomas Av. 1788,comuna 15,Point (99649.53744486 105547.74929043),-58.46711912,-34.57926018,Auto-Objeto Fijo,Objeto Fijo
491,2019-0074,1,2019-08-29,9,"Lugones, Leopoldo Av. Y Paz, Gral. Av.",Autopista,"Lugones, Leopoldo Av.","Paz, Gral. Av.","Lugones, Leopoldo Av. Y Paz, Gral. Av.",comuna 13,Point (99830.29053639 110496.05308488),-58.46514781,-34.53465378,Moto-Cargas,Cargas
492,2019-0075,1,2019-08-30,23,San Antonio Y Lujan,Calle,San Antonio,Lujan,San Antonio Y Lujan,comuna 4,Point (108029.19662631 97048.95529785),-58.37571078,-34.65584079,Moto-Pasajeros,Pasajeros
493,2019-0076,1,2019-09-05,18,Autopista 1 Sur Presidente Arturo Frondizi Altura Don Pedro De Mendoza Av.,Autopista,Autopista 1 Sur Presidente Arturo Frondizi,Sd,Autopista 1 Sur Presidente Arturo Frondizi Y Don Pedro De Mendoza Av.,comuna 4,Point (108408.31866027 97219.56223456),-58.37157668,-34.65429986,Moto-Cargas,Cargas
494,2019-0077,1,2019-09-08,3,"Figueroa Alcorta, Pres. Av. Y Tagle",Avenida,"Figueroa Alcorta, Pres. Av.",Tagle,"Figueroa Alcorta, Pres. Av. Y Tagle",comuna 14,Point (105980.99138544 105385.93253091),-58.39811256,-34.58070186,Peaton-Auto,Auto
495,2019-0078,1,2019-09-12,8,"Einstein, Alberto Y Alcorta, Amancio Av.",Avenida,"Einstein, Alberto","Alcorta, Amancio Av.","Einstein, Alberto Y Alcorta, Amancio Av.",comuna 4,Point (104770.59856807 97235.72066953),-58.41125934,-34.6541774,Peaton-Cargas,Cargas
496,2019-0079,1,2019-09-17,5,Agrelo Y Colombres,Calle,Agrelo,Colombres,Agrelo Y Colombres,comuna 5,Point (104133.42235616 101175.18161468),-58.41822901,-34.61866836,Moto-Pasajeros,Pasajeros
497,2019-0080,1,2019-09-17,18,"Cabildo Av. Y Paz, Gral. Av.",Gral Paz,Cabildo Av.,"Paz, Gral. Av.","Cabildo Av. Y Paz, Gral. Av.",comuna 13,Point (98817.74986778 110096.31367495),-58.47617802,-34.53825652,Peaton-Moto,Moto
498,2019-0081,1,2019-09-23,16,Elcano Av. 4300,Avenida,Elcano Av.,Sd,Elcano Av. 4300,comuna 15,Point (100173.09831701 104773.73030321),-58.46141281,-34.58623761,Peaton-Pasajeros,Pasajeros
499,2019-0082,1,2019-09-25,7,"Rabanal, Francisco, Intendente Av. 2428",Avenida,"Rabanal, Francisco, Intendente Av.",Sd,"Rabanal, Francisco, Intendente Av. 2428",comuna 8,Point (103065.99442998 96457.67469916),-58.42985146,-34.6611974,Bicicleta-Cargas,Cargas
500,2019-0083,1,2019-09-26,8,Monte Y Corvalan,Calle,Monte,Corvalan,Monte Y Corvalan,comuna 9,Point (98049.89254647 96769.28504384),-58.48457413,-34.6583909,Auto-Auto,Auto
501,2019-0084,1,2019-09-27,11,Tandil Y La Fuente,Calle,Tandil,Lafuente,Tandil Y Lafuente,comuna 7,Point (99777.28948169 99222.14556838),-58.46572884,-34.63628186,Bicicleta-Cargas,Cargas
502,2019-0085,1,2019-10-09,22,Cardoso Y Bacacay,Calle,Cardoso,Bacacay,Cardoso Y Bacacay,comuna 10,Point (97311.79828581 99453.65686299),-58.49261744,-34.6341913,Bicicleta-Tren,Tren
503,2019-0086,1,2019-10-15,14,Corrientes Av. 6700,Avenida,Corrientes Av.,Sd,Corrientes Av. 6700,comuna 15,Point (100960.33601283 104532.07598431),-58.45283186,-34.5884156,Moto-Pasajeros,Pasajeros
504,2019-0087,1,2019-10-21,21,Alvarez Thomas Av. Y Mendoza,Avenida,Alvarez Thomas Av.,Mendoza,Alvarez Thomas Av. Y Mendoza,comuna 12,Point (98491.73236150 106110.45743791),-58.47973681,-34.57418656,Moto-Moto,Moto
505,2019-0088,1,2019-10-22,20,"Alcorta, Amancio Av. Y Bonavena, Oscar Natalio",Avenida,"Alcorta, Amancio Av.","Bonavena, Oscar Natalio","Alcorta, Amancio Av. Y Bonavena, Oscar Natalio",comuna 4,Point (105230.98315750 97613.97258373),-58.40623949,-34.65076549,Peaton-Pasajeros,Pasajeros
506,2019-0089,1,2019-10-23,15,"Brown, Alte. Av. Y Blanes, Juan Manuel",Avenida,"Brown, Alte. Av.","Blanes, Juan Manuel","Brown, Alte. Av. Y Blanes, Juan Manuel",comuna 4,Point (109247.85081573 99794.76658137),-58.36244648,-34.63107887,Peaton-Cargas,Cargas
507,2019-0090,1,2019-10-24,18,"Alberdi, Juan Bautista Av. 5455",Avenida,"Alberdi, Juan Bautista Av.",Sd,"Alberdi, Juan Bautista Av. 5455",comuna 9,Point (96669.91669285 97846.12432372),-58.49962423,-34.64868027,Peaton-Moto,Moto
508,2019-0091,1,2019-11-01,20,"Justo, Juan B. Av. Y Camargo",Avenida,"Justo, Juan B. Av.",Camargo,"Justo, Juan B. Av. Y Camargo",comuna 15,Point (101631.52816900 103735.20218464),-58.44551437,-34.59559816,Peaton-Pasajeros,Pasajeros
509,2019-0092,1,2019-11-03,10,"Brin, Ministro Y Suarez",Calle,"Brin, Ministro",Suarez,"Brin, Ministro Y Suarez",comuna 4,Point (109831.09861352 99447.57530396),-58.35608181,-34.63420319,Peaton-Pasajeros,Pasajeros
510,2019-0093,1,2019-11-13,11,"Niza Y Justo, Juan B. Av.",Avenida,Niza,"Justo, Juan B. Av.","Niza Y Justo, Juan B. Av.",comuna 11,Point (99859.01807773 102240.12407554),-58.46483679,-34.60907662,Bicicleta-Otro,Otro
511,2019-0094,1,2019-11-18,14,Camargo Y Serrano,Calle,Camargo,Serrano,Camargo Y Serrano,comuna 15,Point (101799.19412891 103552.67600212),-58.44368628,-34.59724326,Moto-Otro,Otro
512,2019-0095,1,2019-11-20,15,Autopista 1 Sur Presidente Arturo Frondizi Altura Caseros Av.,Autopista,Autopista 1 Sur Presidente Arturo Frondizi,Sd,Autopista 1 Sur Presidente Arturo Frondizi Y Caseros Av.,comuna 1,Point (107762.62066755 100018.90176184),-58.37864583,-34.62907067,Moto-Cargas,Cargas
513,2019-0096,1,2019-11-22,19,Caseros Av. Y Piedras,Avenida,Caseros Av.,Piedras,Caseros Av. Y Piedras,comuna 1,Point (108041.76772318 100219.10582069),-58.37560352,-34.62726382,Peaton-Pasajeros,Pasajeros
514,2019-0097,1,2019-11-25,8,"Autopista Perito Moreno Km 5,6",Autopista,Autopista Perito Moreno,Sd,Autopista Perito Moreno Km. 5.6,comuna 9,Point (98724.36593359 97905.39654686),-58.47721439,-34.64815069,Multiple,Multiple
515,2019-0098,1,2019-11-25,14,Guzman 365,Avenida,Guzman,Sd,Guzman 365,comuna 15,Point (101097.15913487 104373.72916577),-58.45134029,-34.58984288,Pasajeros-Pasajeros,Pasajeros
516,2019-0100,1,2019-12-05,17,De Los Constituyentes Av. 4300,Avenida,De Los Constituyentes Av.,Sd,De Los Constituyentes Av. 4300,comuna 12,Point (97512.85370485 105056.21473822),-58.49040794,-34.58368803,Moto-Auto,Auto
517,2019-0101,1,2019-12-17,4,"Moreno, Perito Av. Y Tilcara Av.",Avenida,"Moreno, Perito Av.",Tilcara Av.,"Moreno, Perito Av. Y Tilcara Av.",comuna 4,Point (103875.40694167 97709.33732832),-58.42102679,-34.64991178,Moto-Moto,Moto
518,2019-0102,1,2019-12-17,14,"Ibarrola Y Gordillo, Timoteo",Calle,Ibarrola,"Gordillo, Timoteo","Ibarrola Y Gordillo, Timoteo",comuna 9,Point (94600.31582329 98648.40911008),-58.52219407,-34.64143926,Moto-Auto,Auto
